,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area
3760,396458.0,40.8,-123.8,,10495.0,,
3761,396458.0,40.8,-123.8,,10495.0,,
3762,396458.0,40.8,-123.8,,10495.0,,
3763,396458.0,40.8,-123.8,,10495.0,,
3764,396458.0,40.8,-123.8,,10495.0,,
3765,396458.0,40.8,-123.8,,10495.0,,
3766,396458.0,40.8,-123.8,,10495.0,,
3767,396458.0,40.8,-123.8,,10495.0,,
3768,396458.0,40.8,-123.8,,10495.0,,
3769,396458.0,40.8,-123.8,,10495.0,,
3770,396458.0,40.8,-123.8,,10495.0,,
3771,396458.0,40.8,-123.8,,10495.0,,
3772,396458.0,40.8,-123.8,,10495.0,,
3773,396458.0,40.8,-123.8,,10495.0,,
3774,396458.0,40.8,-123.8,,10495.0,,
3775,396458.0,40.8,-123.8,,10495.0,,
3776,396458.0,40.8,-123.8,,10495.0,,
3777,396458.0,40.8,-123.8,,10495.0,,
3778,396458.0,40.8,-123.8,,10495.0,,
3779,396458.0,40.8,-123.8,,10495.0,,
3780,396458.0,40.8,-123.8,,10495.0,,
3781,396458.0,40.8,-123.8,,10495.0,,
3782,396458.0,40.8,-123.8,,10495.0,,
3783,396458.0,40.8,-123.8,,10495.0,,
3784,396458.0,40.8,-123.8,,10495.0,,
3785,396458.0,40.8,-123.8,,10495.0,,
3786,396458.0,40.8,-123.8,,10495.0,,
3787,396458.0,40.8,-123.8,,10495.0,,
3788,396458.0,40.8,-123.8,,10495.0,,
3789,396458.0,40.8,-123.8,,10495.0,,
3790,396458.0,40.8,-123.8,,10495.0,,
3791,396458.0,40.8,-123.8,,10495.0,,
3792,396458.0,40.8,-123.8,,10495.0,,
3793,396458.0,40.8,-123.8,,10495.0,,
3794,396458.0,40.8,-123.8,,10495.0,,
3795,396458.0,40.8,-123.8,,10495.0,,
3796,396458.0,40.8,-123.8,,10495.0,,
3797,396458.0,40.8,-123.8,,10495.0,,
3798,396458.0,40.8,-123.8,,10495.0,,
3799,396458.0,40.8,-123.8,,10495.0,,
3800,396458.0,40.8,-123.8,,10495.0,,
3801,396458.0,40.8,-123.8,,10495.0,,
3802,396458.0,40.8,-123.8,,10495.0,,
3803,396458.0,40.8,-123.8,,10495.0,,
3804,396458.0,40.8,-123.8,,10495.0,,
3805,396458.0,40.8,-123.8,,10495.0,,
3806,396458.0,40.8,-123.8,,10495.0,,
3807,396458.0,40.8,-123.8,,10495.0,,
3808,396458.0,40.8,-123.8,,10495.0,,
3809,396458.0,40.8,-123.8,,10495.0,,
3810,396458.0,40.8,-123.8,,10495.0,,
3811,396458.0,40.8,-123.8,,10495.0,,
3812,396458.0,40.8,-123.8,,10495.0,,
3813,396458.0,40.8,-123.8,,10495.0,,
3814,396458.0,40.8,-123.8,,10495.0,,
3815,396458.0,40.8,-123.8,,10495.0,,
3816,396458.0,40.8,-123.8,,10495.0,,
3817,396458.0,40.8,-123.8,,10495.0,,
3818,396458.0,40.8,-123.8,,10495.0,,
3819,396458.0,40.8,-123.8,,10495.0,,
3820,396458.0,40.8,-123.8,,10495.0,,
3821,396458.0,40.8,-123.8,,10495.0,,
3822,396458.0,40.8,-123.8,,10495.0,,
3823,396458.0,40.8,-123.8,,10495.0,,
3824,396458.0,40.8,-123.8,,10495.0,,
3825,396458.0,40.8,-123.8,,10495.0,,
3826,396458.0,40.8,-123.8,,10495.0,,
3827,396458.0,40.8,-123.8,,10495.0,,
3828,396458.0,40.8,-123.8,,10495.0,,
3829,396458.0,40.8,-123.8,,10495.0,,
3830,396458.0,40.8,-123.8,,10495.0,,
3831,396458.0,40.8,-123.8,,10495.0,,
3832,396458.0,40.8,-123.8,,10495.0,,
3833,396458.0,40.8,-123.8,,10495.0,,
3834,396458.0,40.8,-123.8,,10495.0,,
3835,396515.0,33.04,-115.35,,11608.0,,
3836,396515.0,33.04,-115.35,,11608.0,,
3837,396515.0,33.04,-115.35,,11608.0,,
3838,396515.0,33.04,-115.35,,11608.0,,
3839,396515.0,33.04,-115.35,,11608.0,,
3840,396515.0,33.04,-115.35,,11608.0,,
3841,396515.0,33.04,-115.35,,11608.0,,
3842,396515.0,33.04,-115.35,,11608.0,,
3843,396515.0,33.04,-115.35,,11608.0,,
3844,396515.0,33.04,-115.35,,11608.0,,
3845,396515.0,33.04,-115.35,,11608.0,,
3846,396515.0,33.04,-115.35,,11608.0,,
3847,396515.0,33.04,-115.35,,11608.0,,
3848,396515.0,33.04,-115.35,,11608.0,,
3849,396515.0,33.04,-115.35,,11608.0,,
3850,396515.0,33.04,-115.35,,11608.0,,
3851,396515.0,33.04,-115.35,,11608.0,,
3852,396515.0,33.04,-115.35,,11608.0,,
3853,396515.0,33.04,-115.35,,11608.0,,
3854,396515.0,33.04,-115.35,,11608.0,,
3855,396515.0,33.04,-115.35,,11608.0,,
3856,396515.0,33.04,-115.35,,11608.0,,
3857,396515.0,33.04,-115.35,,11608.0,,
3858,396515.0,33.04,-115.35,,11608.0,,
3859,396515.0,33.04,-115.35,,11608.0,,
3860,396515.0,33.04,-115.35,,11608.0,,
3861,396515.0,33.04,-115.35,,11608.0,,
3862,396515.0,33.04,-115.35,,11608.0,,
3863,396515.0,33.04,-115.35,,11608.0,,
3864,396515.0,33.04,-115.35,,11608.0,,
3865,396515.0,33.04,-115.35,,11608.0,,
3866,396515.0,33.04,-115.35,,11608.0,,
3867,396515.0,33.04,-115.35,,11608.0,,
3868,396515.0,33.04,-115.35,,11608.0,,
3869,396515.0,33.04,-115.35,,11608.0,,
3870,396515.0,33.04,-115.35,,11608.0,,
3871,396515.0,33.04,-115.35,,11608.0,,
3872,396515.0,33.04,-115.35,,11608.0,,
3873,396515.0,33.04,-115.35,,11608.0,,
3874,396515.0,33.04,-115.35,,11608.0,,
3875,396515.0,33.04,-115.35,,11608.0,,
3876,396515.0,33.04,-115.35,,11608.0,,
3877,396515.0,33.04,-115.35,,11608.0,,
3878,396515.0,33.04,-115.35,,11608.0,,
3879,396515.0,33.04,-115.35,,11608.0,,
3880,396515.0,33.04,-115.35,,11608.0,,
3881,396515.0,33.04,-115.35,,11608.0,,
3882,396515.0,33.04,-115.35,,11608.0,,
3883,396515.0,33.04,-115.35,,11608.0,,
3884,396515.0,33.04,-115.35,,11608.0,,
3885,396515.0,33.04,-115.35,,11608.0,,
3886,396515.0,33.04,-115.35,,11608.0,,
3887,396515.0,33.04,-115.35,,11608.0,,
3888,396515.0,33.04,-115.35,,11608.0,,
3889,396515.0,33.04,-115.35,,11608.0,,
3890,396515.0,33.04,-115.35,,11608.0,,
3891,396515.0,33.04,-115.35,,11608.0,,
3892,396515.0,33.04,-115.35,,11608.0,,
3893,396515.0,33.04,-115.35,,11608.0,,
3894,396515.0,33.04,-115.35,,11608.0,,
3895,396515.0,33.04,-115.35,,11608.0,,
3896,396515.0,33.04,-115.35,,11608.0,,
3897,396515.0,33.04,-115.35,,11608.0,,
3898,396515.0,33.04,-115.35,,11608.0,,
3899,396515.0,33.04,-115.35,,11608.0,,
3900,396515.0,33.04,-115.35,,11608.0,,
3901,396515.0,33.04,-115.35,,11608.0,,
3902,396515.0,33.04,-115.35,,11608.0,,
3903,396515.0,33.04,-115.35,,11608.0,,
3904,396515.0,33.04,-115.35,,11608.0,,
3905,396515.0,33.04,-115.35,,11608.0,,
3906,396515.0,33.04,-115.35,,11608.0,,
3907,396515.0,33.04,-115.35,,11608.0,,
3908,396515.0,33.04,-115.35,,11608.0,,
3909,396515.0,33.04,-115.35,,11608.0,,
3910,396515.0,33.04,-115.35,,11608.0,,
3911,396515.0,33.04,-115.35,,11608.0,,
3912,396515.0,33.04,-115.35,,11608.0,,
3913,396515.0,33.04,-115.35,,11608.0,,
3914,396515.0,33.04,-115.35,,11608.0,,
3915,396515.0,33.04,-115.35,,11608.0,,
3916,396515.0,33.04,-115.35,,11608.0,,
3917,396515.0,33.04,-115.35,,11608.0,,
3918,396515.0,33.04,-115.35,,11608.0,,
3919,396515.0,33.04,-115.35,,11608.0,,
3920,396515.0,33.04,-115.35,,11608.0,,
3921,396515.0,33.04,-115.35,,11608.0,,
3922,396515.0,33.04,-115.35,,11608.0,,
3923,396515.0,33.04,-115.35,,11608.0,,
3924,396515.0,33.04,-115.35,,11608.0,,
3925,396515.0,33.04,-115.35,,11608.0,,
3926,396515.0,33.04,-115.35,,11608.0,,
3927,396515.0,33.04,-115.35,,11608.0,,
3928,396515.0,33.04,-115.35,,11608.0,,
3929,396515.0,33.04,-115.35,,11608.0,,
3930,396515.0,33.04,-115.35,,11608.0,,
3931,396515.0,33.04,-115.35,,11608.0,,
3932,396515.0,33.04,-115.35,,11608.0,,
3933,396515.0,33.04,-115.35,,11608.0,,
3934,396515.0,33.04,-115.35,,11608.0,,
3935,396515.0,33.04,-115.35,,11608.0,,
3936,396515.0,33.04,-115.35,,11608.0,,
3937,396515.0,33.04,-115.35,,11608.0,,
3938,396515.0,33.04,-115.35,,11608.0,,
3939,396515.0,33.04,-115.35,,11608.0,,
3940,396515.0,33.04,-115.35,,11608.0,,
3941,396515.0,33.04,-115.35,,11608.0,,
3942,396515.0,33.04,-115.35,,11608.0,,
3943,396515.0,33.04,-115.35,,11608.0,,
3944,396515.0,33.04,-115.35,,11608.0,,
3945,396515.0,33.04,-115.35,,11608.0,,
3946,396515.0,33.04,-115.35,,11608.0,,
3947,396515.0,33.04,-115.35,,11608.0,,
3948,396515.0,33.04,-115.35,,11608.0,,
3949,396515.0,33.04,-115.35,,11608.0,,
3950,396515.0,33.04,-115.35,,11608.0,,
3951,396515.0,33.04,-115.35,,11608.0,,
3952,396515.0,33.04,-115.35,,11608.0,,
3953,396515.0,33.04,-115.35,,11608.0,,
3954,396515.0,33.04,-115.35,,11608.0,,
3955,396515.0,33.04,-115.35,,11608.0,,
3956,396515.0,33.04,-115.35,,11608.0,,
3957,396515.0,33.04,-115.35,,11608.0,,
3958,396515.0,33.04,-115.35,,11608.0,,
3959,396515.0,33.04,-115.35,,11608.0,,
3960,396515.0,33.04,-115.35,,11608.0,,
3961,396515.0,33.04,-115.35,,11608.0,,
3962,396515.0,33.04,-115.35,,11608.0,,
3963,396515.0,33.04,-115.35,,11608.0,,
3964,396515.0,33.04,-115.35,,11608.0,,
3965,396515.0,33.04,-115.35,,11608.0,,
3966,396515.0,33.04,-115.35,,11608.0,,
3967,396515.0,33.04,-115.35,,11608.0,,
3968,396515.0,33.04,-115.35,,11608.0,,
3969,396515.0,33.04,-115.35,,11608.0,,
3970,396515.0,33.04,-115.35,,11608.0,,
3971,396515.0,33.04,-115.35,,11608.0,,
3972,396515.0,33.04,-115.35,,11608.0,,
3973,396515.0,33.04,-115.35,,11608.0,,
3974,396515.0,33.04,-115.35,,11608.0,,
3975,396515.0,33.04,-115.35,,11608.0,,
3976,396515.0,33.04,-115.35,,11608.0,,
3977,396515.0,33.04,-115.35,,11608.0,,
3978,396515.0,33.04,-115.35,,11608.0,,
3979,396515.0,33.04,-115.35,,11608.0,,
3980,396515.0,33.04,-115.35,,11608.0,,
3981,396515.0,33.04,-115.35,,11608.0,,
3982,396515.0,33.04,-115.35,,11608.0,,
3983,396515.0,33.04,-115.35,,11608.0,,
3984,396515.0,33.04,-115.35,,11608.0,,
3985,396515.0,33.04,-115.35,,11608.0,,
3986,396515.0,33.04,-115.35,,11608.0,,
3987,396515.0,33.04,-115.35,,11608.0,,
3988,396515.0,33.04,-115.35,,11608.0,,
3989,396515.0,33.04,-115.35,,11608.0,,
3990,396515.0,33.04,-115.35,,11608.0,,
3991,396515.0,33.04,-115.35,,11608.0,,
3992,396515.0,33.04,-115.35,,11608.0,,
3993,396515.0,33.04,-115.35,,11608.0,,
3994,396515.0,33.04,-115.35,,11608.0,,
3995,396515.0,33.04,-115.35,,11608.0,,
3996,396515.0,33.04,-115.35,,11608.0,,
3997,396515.0,33.04,-115.35,,11608.0,,
3998,396515.0,33.04,-115.35,,11608.0,,
3999,396515.0,33.04,-115.35,,11608.0,,
4000,396515.0,33.04,-115.35,,11608.0,,
4001,396515.0,33.04,-115.35,,11608.0,,
4002,396515.0,33.04,-115.35,,11608.0,,
4003,396515.0,33.04,-115.35,,11608.0,,
4004,396515.0,33.04,-115.35,,11608.0,,
4005,396515.0,33.04,-115.35,,11608.0,,
4006,396515.0,33.04,-115.35,,11608.0,,
4007,396515.0,33.04,-115.35,,11608.0,,
4008,396515.0,33.04,-115.35,,11608.0,,
4009,396515.0,33.04,-115.35,,11608.0,,
4010,396515.0,33.04,-115.35,,11608.0,,
4011,396515.0,33.04,-115.35,,11608.0,,
4012,396515.0,33.04,-115.35,,11608.0,,
4013,396515.0,33.04,-115.35,,11608.0,,
4014,396515.0,33.04,-115.35,,11608.0,,
4015,396515.0,33.04,-115.35,,11608.0,,
4016,396515.0,33.04,-115.35,,11608.0,,
4017,396515.0,33.04,-115.35,,11608.0,,
4018,396515.0,33.04,-115.35,,11608.0,,
4019,396515.0,33.04,-115.35,,11608.0,,
4020,396515.0,33.04,-115.35,,11608.0,,
4021,396515.0,33.04,-115.35,,11608.0,,
4022,396515.0,33.04,-115.35,,11608.0,,
4023,396515.0,33.04,-115.35,,11608.0,,
4024,396515.0,33.04,-115.35,,11608.0,,
4025,396515.0,33.04,-115.35,,11608.0,,
4026,396515.0,33.04,-115.35,,11608.0,,
4027,396515.0,33.04,-115.35,,11608.0,,
4028,396515.0,33.04,-115.35,,11608.0,,
4029,396515.0,33.04,-115.35,,11608.0,,
4030,396515.0,33.04,-115.35,,11608.0,,
4031,396515.0,33.04,-115.35,,11608.0,,
4032,396515.0,33.04,-115.35,,11608.0,,
4033,396515.0,33.04,-115.35,,11608.0,,
4034,396515.0,33.04,-115.35,,11608.0,,
4035,396515.0,33.04,-115.35,,11608.0,,
4036,396515.0,33.04,-115.35,,11608.0,,
4037,396515.0,33.04,-115.35,,11608.0,,
4038,396515.0,33.04,-115.35,,11608.0,,
4039,396515.0,33.04,-115.35,,11608.0,,
4040,396515.0,33.04,-115.35,,11608.0,,
4041,396515.0,33.04,-115.35,,11608.0,,
4042,396515.0,33.04,-115.35,,11608.0,,
4043,396515.0,33.04,-115.35,,11608.0,,
4044,396515.0,33.04,-115.35,,11608.0,,
4045,396515.0,33.04,-115.35,,11608.0,,
4046,396515.0,33.04,-115.35,,11608.0,,
4047,396515.0,33.04,-115.35,,11608.0,,
4048,396515.0,33.04,-115.35,,11608.0,,
4049,396515.0,33.04,-115.35,,11608.0,,
4050,396515.0,33.04,-115.35,,11608.0,,
4051,396515.0,33.04,-115.35,,11608.0,,
4052,396515.0,33.04,-115.35,,11608.0,,
4053,396515.0,33.04,-115.35,,11608.0,,
4054,396515.0,33.04,-115.35,,11608.0,,
4055,396515.0,33.04,-115.35,,11608.0,,
4056,396515.0,33.04,-115.35,,11608.0,,
4057,396515.0,33.04,-115.35,,11608.0,,
4058,396515.0,33.04,-115.35,,11608.0,,
4059,396515.0,33.04,-115.35,,11608.0,,
4060,396515.0,33.04,-115.35,,11608.0,,
4061,396515.0,33.04,-115.35,,11608.0,,
4062,396515.0,33.04,-115.35,,11608.0,,
4063,396515.0,33.04,-115.35,,11608.0,,
4064,396515.0,33.04,-115.35,,11608.0,,
4065,396515.0,33.04,-115.35,,11608.0,,
4066,396515.0,33.04,-115.35,,11608.0,,
4067,396515.0,33.04,-115.35,,11608.0,,
4068,396515.0,33.04,-115.35,,11608.0,,
4069,396515.0,33.04,-115.35,,11608.0,,
4070,396515.0,33.04,-115.35,,11608.0,,
4071,396515.0,33.04,-115.35,,11608.0,,
4072,396515.0,33.04,-115.35,,11608.0,,
4073,396515.0,33.04,-115.35,,11608.0,,
4074,396515.0,33.04,-115.35,,11608.0,,
4075,396515.0,33.04,-115.35,,11608.0,,
4076,396515.0,33.04,-115.35,,11608.0,,
4077,396515.0,33.04,-115.35,,11608.0,,
4078,396515.0,33.04,-115.35,,11608.0,,
4079,396515.0,33.04,-115.35,,11608.0,,
4080,396515.0,33.04,-115.35,,11608.0,,
4081,396515.0,33.04,-115.35,,11608.0,,
4082,396515.0,33.04,-115.35,,11608.0,,
4083,396515.0,33.04,-115.35,,11608.0,,
4084,396515.0,33.04,-115.35,,11608.0,,
4085,396515.0,33.04,-115.35,,11608.0,,
4086,396515.0,33.04,-115.35,,11608.0,,
4087,396515.0,33.04,-115.35,,11608.0,,
4088,396515.0,33.04,-115.35,,11608.0,,
4089,396515.0,33.04,-115.35,,11608.0,,
4090,396515.0,33.04,-115.35,,11608.0,,
4091,396515.0,33.04,-115.35,,11608.0,,
4092,396515.0,33.04,-115.35,,11608.0,,
4093,396515.0,33.04,-115.35,,11608.0,,
4094,396515.0,33.04,-115.35,,11608.0,,
4095,396515.0,33.04,-115.35,,11608.0,,
4096,396515.0,33.04,-115.35,,11608.0,,
4097,396515.0,33.04,-115.35,,11608.0,,
4098,396515.0,33.04,-115.35,,11608.0,,
4099,396515.0,33.04,-115.35,,11608.0,,
4100,396515.0,33.04,-115.35,,11608.0,,
4101,396515.0,33.04,-115.35,,11608.0,,
4102,396515.0,33.04,-115.35,,11608.0,,
4103,396515.0,33.04,-115.35,,11608.0,,
4104,396515.0,33.04,-115.35,,11608.0,,
4105,396515.0,33.04,-115.35,,11608.0,,
4106,396515.0,33.04,-115.35,,11608.0,,
4107,396515.0,33.04,-115.35,,11608.0,,
4108,396515.0,33.04,-115.35,,11608.0,,
4109,396515.0,33.04,-115.35,,11608.0,,
4110,396515.0,33.04,-115.35,,11608.0,,
4111,396515.0,33.04,-115.35,,11608.0,,
4112,396515.0,33.04,-115.35,,11608.0,,
4113,396515.0,33.04,-115.35,,11608.0,,
4114,396515.0,33.04,-115.35,,11608.0,,
4115,396515.0,33.04,-115.35,,11608.0,,
4116,396515.0,33.04,-115.35,,11608.0,,
4117,396515.0,33.04,-115.35,,11608.0,,
4118,396515.0,33.04,-115.35,,11608.0,,
4119,396515.0,33.04,-115.35,,11608.0,,
4120,396515.0,33.04,-115.35,,11608.0,,
4121,396515.0,33.04,-115.35,,11608.0,,
4122,396515.0,33.04,-115.35,,11608.0,,
4123,396515.0,33.04,-115.35,,11608.0,,
4124,396515.0,33.04,-115.35,,11608.0,,
4125,396515.0,33.04,-115.35,,11608.0,,
4126,396515.0,33.04,-115.35,,11608.0,,
4127,396515.0,33.04,-115.35,,11608.0,,
4128,396515.0,33.04,-115.35,,11608.0,,
4129,396515.0,33.04,-115.35,,11608.0,,
4130,396491.0,36.583333,-117.41666699999999,,26488.0,,
4131,396491.0,36.583333,-117.41666699999999,,26488.0,,
4132,396491.0,36.583333,-117.41666699999999,,26488.0,,
4133,396491.0,36.583333,-117.41666699999999,,26488.0,,
4134,396491.0,36.583333,-117.41666699999999,,26488.0,,
4135,396491.0,36.583333,-117.41666699999999,,26488.0,,
4136,396491.0,36.583333,-117.41666699999999,,26488.0,,
4137,396491.0,36.583333,-117.41666699999999,,26488.0,,
4138,396491.0,36.583333,-117.41666699999999,,26488.0,,
4139,396491.0,36.583333,-117.41666699999999,,26488.0,,
4140,396491.0,36.583333,-117.41666699999999,,26488.0,,
4141,396491.0,36.583333,-117.41666699999999,,26488.0,,
4142,396491.0,36.583333,-117.41666699999999,,26488.0,,
4143,396491.0,36.583333,-117.41666699999999,,26488.0,,
4144,396491.0,36.583333,-117.41666699999999,,26488.0,,
4145,396491.0,36.583333,-117.41666699999999,,26488.0,,
4146,396491.0,36.583333,-117.41666699999999,,26488.0,,
4147,396491.0,36.583333,-117.41666699999999,,26488.0,,
4148,396491.0,36.583333,-117.41666699999999,,26488.0,,
4149,396491.0,36.583333,-117.41666699999999,,26488.0,,
4150,396491.0,36.583333,-117.41666699999999,,26488.0,,
4151,396491.0,36.583333,-117.41666699999999,,26488.0,,
4152,396491.0,36.583333,-117.41666699999999,,26488.0,,
4153,396491.0,36.583333,-117.41666699999999,,26488.0,,
4154,396491.0,36.583333,-117.41666699999999,,26488.0,,
4155,396491.0,36.583333,-117.41666699999999,,26488.0,,
4156,396491.0,36.583333,-117.41666699999999,,26488.0,,
4157,396491.0,36.583333,-117.41666699999999,,26488.0,,
4158,396491.0,36.583333,-117.41666699999999,,26488.0,,
4159,396491.0,36.583333,-117.41666699999999,,26488.0,,
4160,396491.0,36.583333,-117.41666699999999,,26488.0,,
4161,396491.0,36.583333,-117.41666699999999,,26488.0,,
4162,396491.0,36.583333,-117.41666699999999,,26488.0,,
4163,396491.0,36.583333,-117.41666699999999,,26488.0,,
4164,396491.0,36.583333,-117.41666699999999,,26488.0,,
4165,396491.0,36.583333,-117.41666699999999,,26488.0,,
4166,396491.0,36.583333,-117.41666699999999,,26488.0,,
4167,396491.0,36.583333,-117.41666699999999,,26488.0,,
4168,396491.0,36.583333,-117.41666699999999,,26488.0,,
4169,396491.0,36.583333,-117.41666699999999,,26488.0,,
4170,396491.0,36.583333,-117.41666699999999,,26488.0,,
4171,396491.0,36.583333,-117.41666699999999,,26488.0,,
4172,396491.0,36.583333,-117.41666699999999,,26488.0,,
4173,396491.0,36.583333,-117.41666699999999,,26488.0,,
4174,396491.0,36.583333,-117.41666699999999,,26488.0,,
4175,396491.0,36.583333,-117.41666699999999,,26488.0,,
4176,396491.0,36.583333,-117.41666699999999,,26488.0,,
4177,396491.0,36.583333,-117.41666699999999,,26488.0,,
4178,396491.0,36.583333,-117.41666699999999,,26488.0,,
4179,396491.0,36.583333,-117.41666699999999,,26488.0,,
4180,396491.0,36.583333,-117.41666699999999,,26488.0,,
4181,396491.0,36.583333,-117.41666699999999,,26488.0,,
4182,396491.0,36.583333,-117.41666699999999,,26488.0,,
4183,396491.0,36.583333,-117.41666699999999,,26488.0,,
4184,396491.0,36.583333,-117.41666699999999,,26488.0,,
4185,396491.0,36.583333,-117.41666699999999,,26488.0,,
4186,396491.0,36.583333,-117.41666699999999,,26488.0,,
4187,396491.0,36.583333,-117.41666699999999,,26488.0,,
4188,396491.0,36.583333,-117.41666699999999,,26488.0,,
4189,396491.0,36.583333,-117.41666699999999,,26488.0,,
4190,396491.0,36.583333,-117.41666699999999,,26488.0,,
4191,396491.0,36.583333,-117.41666699999999,,26488.0,,
4192,396491.0,36.583333,-117.41666699999999,,26488.0,,
4193,396491.0,36.583333,-117.41666699999999,,26488.0,,
4194,396491.0,36.583333,-117.41666699999999,,26488.0,,
4195,396491.0,36.583333,-117.41666699999999,,26488.0,,
4196,396491.0,36.583333,-117.41666699999999,,26488.0,,
4197,396491.0,36.583333,-117.41666699999999,,26488.0,,
4198,396491.0,36.583333,-117.41666699999999,,26488.0,,
4199,396491.0,36.583333,-117.41666699999999,,26488.0,,
4200,396491.0,36.583333,-117.41666699999999,,26488.0,,
4201,396491.0,36.583333,-117.41666699999999,,26488.0,,
4202,396491.0,36.583333,-117.41666699999999,,26488.0,,
4203,396491.0,36.583333,-117.41666699999999,,26488.0,,
4204,396491.0,36.583333,-117.41666699999999,,26488.0,,
4205,396491.0,36.583333,-117.41666699999999,,26488.0,,
4206,396491.0,36.583333,-117.41666699999999,,26488.0,,
4207,396491.0,36.583333,-117.41666699999999,,26488.0,,
4208,396491.0,36.583333,-117.41666699999999,,26488.0,,
4209,396491.0,36.583333,-117.41666699999999,,26488.0,,
4210,396491.0,36.583333,-117.41666699999999,,26488.0,,
4211,396491.0,36.583333,-117.41666699999999,,26488.0,,
4212,396491.0,36.583333,-117.41666699999999,,26488.0,,
4213,396491.0,36.583333,-117.41666699999999,,26488.0,,
4214,396491.0,36.583333,-117.41666699999999,,26488.0,,
4215,396491.0,36.583333,-117.41666699999999,,26488.0,,
4216,396491.0,36.583333,-117.41666699999999,,26488.0,,
4217,396491.0,36.583333,-117.41666699999999,,26488.0,,
4218,396491.0,36.583333,-117.41666699999999,,26488.0,,
4219,396491.0,36.583333,-117.41666699999999,,26488.0,,
4220,396491.0,36.583333,-117.41666699999999,,26488.0,,
4221,396491.0,36.583333,-117.41666699999999,,26488.0,,
4222,396491.0,36.583333,-117.41666699999999,,26488.0,,
4223,396491.0,36.583333,-117.41666699999999,,26488.0,,
4224,396491.0,36.583333,-117.41666699999999,,26488.0,,
4225,396491.0,36.583333,-117.41666699999999,,26488.0,,
4226,396491.0,36.583333,-117.41666699999999,,26488.0,,
4227,396491.0,36.583333,-117.41666699999999,,26488.0,,
4228,396491.0,36.583333,-117.41666699999999,,26488.0,,
4229,396491.0,36.583333,-117.41666699999999,,26488.0,,
4230,396491.0,36.583333,-117.41666699999999,,26488.0,,
4231,396491.0,36.583333,-117.41666699999999,,26488.0,,
4232,396491.0,36.583333,-117.41666699999999,,26488.0,,
4233,396491.0,36.583333,-117.41666699999999,,26488.0,,
4234,396491.0,36.583333,-117.41666699999999,,26488.0,,
4235,396491.0,36.583333,-117.41666699999999,,26488.0,,
4236,396491.0,36.583333,-117.41666699999999,,26488.0,,
4237,396491.0,36.583333,-117.41666699999999,,26488.0,,
4238,396491.0,36.583333,-117.41666699999999,,26488.0,,
4239,396491.0,36.583333,-117.41666699999999,,26488.0,,
4240,396491.0,36.583333,-117.41666699999999,,26488.0,,
4241,396491.0,36.583333,-117.41666699999999,,26488.0,,
4242,396491.0,36.583333,-117.41666699999999,,26488.0,,
4243,396491.0,36.583333,-117.41666699999999,,26488.0,,
4244,396491.0,36.583333,-117.41666699999999,,26488.0,,
4245,396491.0,36.583333,-117.41666699999999,,26488.0,,
4246,396491.0,36.583333,-117.41666699999999,,26488.0,,
4247,396491.0,36.583333,-117.41666699999999,,26488.0,,
4248,396491.0,36.583333,-117.41666699999999,,26488.0,,
4249,396491.0,36.583333,-117.41666699999999,,26488.0,,
4250,396491.0,36.583333,-117.41666699999999,,26488.0,,
4251,396491.0,36.583333,-117.41666699999999,,26488.0,,
4252,396491.0,36.583333,-117.41666699999999,,26488.0,,
4253,396491.0,36.583333,-117.41666699999999,,26488.0,,
4254,396491.0,36.583333,-117.41666699999999,,26488.0,,
4255,396491.0,36.583333,-117.41666699999999,,26488.0,,
4256,396491.0,36.583333,-117.41666699999999,,26488.0,,
4257,396491.0,36.583333,-117.41666699999999,,26488.0,,
4258,396491.0,36.583333,-117.41666699999999,,26488.0,,
4259,396491.0,36.583333,-117.41666699999999,,26488.0,,
4260,396491.0,36.583333,-117.41666699999999,,26488.0,,
4261,396491.0,36.583333,-117.41666699999999,,26488.0,,
4262,396491.0,36.583333,-117.41666699999999,,26488.0,,
4263,396491.0,36.583333,-117.41666699999999,,26488.0,,
4264,396491.0,36.583333,-117.41666699999999,,26488.0,,
4265,396491.0,36.583333,-117.41666699999999,,26488.0,,
4266,396491.0,36.583333,-117.41666699999999,,26488.0,,
4267,396491.0,36.583333,-117.41666699999999,,26488.0,,
4268,396491.0,36.583333,-117.41666699999999,,26488.0,,
4269,396491.0,36.583333,-117.41666699999999,,26488.0,,
4270,396491.0,36.583333,-117.41666699999999,,26488.0,,
4271,396491.0,36.583333,-117.41666699999999,,26488.0,,
4272,396491.0,36.583333,-117.41666699999999,,26488.0,,
4273,396491.0,36.583333,-117.41666699999999,,26488.0,,
4274,396491.0,36.583333,-117.41666699999999,,26488.0,,
4275,396491.0,36.583333,-117.41666699999999,,26488.0,,
4276,396491.0,36.583333,-117.41666699999999,,26488.0,,
4277,396491.0,36.583333,-117.41666699999999,,26488.0,,
4278,396491.0,36.583333,-117.41666699999999,,26488.0,,
4279,396491.0,36.583333,-117.41666699999999,,26488.0,,
4280,396491.0,36.583333,-117.41666699999999,,26488.0,,
4281,396491.0,36.583333,-117.41666699999999,,26488.0,,
4282,396491.0,36.583333,-117.41666699999999,,26488.0,,
4283,396491.0,36.583333,-117.41666699999999,,26488.0,,
4284,396491.0,36.583333,-117.41666699999999,,26488.0,,
4285,396491.0,36.583333,-117.41666699999999,,26488.0,,
4286,396491.0,36.583333,-117.41666699999999,,26488.0,,
